DATA;Ora;VALORE
2020-05-16;12;3137256
2020-05-16;13;3061390
2020-05-16;14;2785031
2020-05-16;15;2815586
2020-05-16;16;3023720
2020-05-16;17;3192450
2020-05-16;18;3404540
2020-05-16;19;3879866
2020-05-16;20;4429127
2020-05-16;21;4341371
2020-05-16;22;3899245
2020-05-16;23;3373719
2020-05-16;24;2889488
2020-05-17;1;2464949
2020-05-17;2;2157122
2020-05-17;3;1991102
2020-05-17;4;1910518
2020-05-17;5;1881320
2020-05-17;6;1885799
2020-05-17;7;2043649
2020-05-17;8;2123387
2020-05-17;9;2369917
2020-05-17;10;2663726
2020-05-17;11;2805916
2020-05-17;12;2909447
2020-05-17;13;2816327
2020-05-17;14;2388657
2020-05-17;15;2289878
2020-05-17;16;2264349
2020-05-17;17;2337845
2020-05-17;18;2582111
2020-05-17;19;3103916
2020-05-17;20;3758114
2020-05-17;21;3959781
2020-05-17;22;3800794
2020-05-17;23;3317217
2020-05-17;24;2807353
2020-05-18;1;2359653
2020-05-18;2;2080328
2020-05-18;3;1951556
2020-05-18;4;1902474
2020-05-18;5;1892666
2020-05-18;6;1896168
2020-05-18;7;2178256
2020-05-18;8;2486855
2020-05-18;9;3092723
2020-05-18;10;3202165
2020-05-18;11;3088873
2020-05-18;12;3058197
2020-05-18;13;2935827
2020-05-18;14;2821967
2020-05-18;15;2903888
2020-05-18;16;2961809
2020-05-18;17;3080188
2020-05-18;18;3260266
2020-05-18;19;3613708
2020-05-18;20;3859829
2020-05-18;21;4047434
2020-05-18;22;3966758
2020-05-18;23;3440519
2020-05-18;24;2876403
2020-05-19;1;2453557
2020-05-19;2;2166597
2020-05-19;3;2035457
2020-05-19;4;1983773
2020-05-19;5;1977036
2020-05-19;6;2006096
2020-05-19;7;2281259
2020-05-19;8;2638783
2020-05-19;9;3329659
2020-05-19;10;3540809
2020-05-19;11;3609350
2020-05-19;12;3651894
2020-05-19;13;3455736
2020-05-19;14;3340693
2020-05-19;15;3449205
2020-05-19;16;3569402
2020-05-19;17;3692795
2020-05-19;18;3861729
2020-05-19;19;4133238
2020-05-19;20;4200355
2020-05-19;21;4179595
2020-05-19;22;3960753
2020-05-19;23;3446307
2020-05-19;24;2880830
2020-05-20;1;2604884
2020-05-20;2;2323492
2020-05-20;3;2194313
2020-05-20;4;2148254
2020-05-20;5;2143778
2020-05-20;6;2175577
2020-05-20;7;2521222
2020-05-20;8;3008585
2020-05-20;9;3820675
2020-05-20;10;3982076
2020-05-20;11;3824632
2020-05-20;12;3737017
2020-05-20;13;3414924
2020-05-20;14;3279502
2020-05-20;15;3376167
2020-05-20;16;3422220
2020-05-20;17;3550523
2020-05-20;18;3686645
2020-05-20;19;4009506
2020-05-20;20;4212244
2020-05-20;21;4294452
2020-05-20;22;4219529
2020-05-20;23;3716840
2020-05-20;24;3117603
2020-05-21;1;2631078
2020-05-21;2;2346024
2020-05-21;3;2208238
2020-05-21;4;2152935
2020-05-21;5;2146640
2020-05-21;6;2224790
2020-05-21;7;2485172
2020-05-21;8;2905497
2020-05-21;9;3600872
2020-05-21;10;3678660
2020-05-21;11;3545742
2020-05-21;12;3483204
2020-05-21;13;3244827
2020-05-21;14;3098243
2020-05-21;15;3198658
2020-05-21;16;3279828
2020-05-21;17;3437864
2020-05-21;18;3619590
2020-05-21;19;3972127
2020-05-21;20;4206594
2020-05-21;21;4304426
2020-05-21;22;4355376
2020-05-21;23;3749229
2020-05-21;24;3156734
2020-05-22;1;2667086
2020-05-22;2;2369594
2020-05-22;3;2231430
2020-05-22;4;2177617
2020-05-22;5;2171714
2020-05-22;6;2239713
2020-05-22;7;2499585
2020-05-22;8;2932578
2020-05-22;9;3634110
2020-05-22;10;3740182
2020-05-22;11;3662032
2020-05-22;12;3655718
2020-05-22;13;3493423
2020-05-22;14;3431572
2020-05-22;15;3547346
2020-05-22;16;3598074
2020-05-22;17;3718333
2020-05-22;18;3834130
2020-05-22;19;4163941
2020-05-22;20;4348069
2020-05-22;21;4399338
2020-05-22;22;4385866
2020-05-22;23;3789283
2020-05-22;24;3223868
2020-05-23;1;2762332
2020-05-23;2;2455790
2020-05-23;3;2292428
2020-05-23;4;2223486
2020-05-23;5;2203925
2020-05-23;6;2269264
2020-05-23;7;2426227
2020-05-23;8;2720355
2020-05-23;9;3118287
2020-05-23;10;3336836
2020-05-23;11;3284957
2020-05-23;12;3195885
2020-05-23;13;3086762
2020-05-23;14;2841769
2020-05-23;15;2848231
2020-05-23;16;2950380
2020-05-23;17;3187893
2020-05-23;18;3543635
2020-05-23;19;4061518
2020-05-23;20;4550783
2020-05-23;21;4509302
2020-05-23;22;4266155
2020-05-23;23;3696139
2020-05-23;24;3196653
2020-05-24;1;2752002
2020-05-24;2;2432012
2020-05-24;3;2250000
2020-05-24;4;2161471
2020-05-24;5;2132324
2020-05-24;6;2124200
2020-05-24;7;2225203
2020-05-24;8;2344269
2020-05-24;9;2561440
2020-05-24;10;2783735
2020-05-24;11;2845976
2020-05-24;12;2901591
2020-05-24;13;2808962
2020-05-24;14;2429591
2020-05-24;15;2343321
2020-05-24;16;2305102
2020-05-24;17;2387160
2020-05-24;18;2678703
2020-05-24;19;3216856
2020-05-24;20;3816771
2020-05-24;21;3996461
2020-05-24;22;4076504
2020-05-24;23;3558743
2020-05-24;24;3030296
2020-05-25;1;2576744
2020-05-25;2;2295282
2020-05-25;3;2161575
2020-05-25;4;2112007
2020-05-25;5;2115844
2020-05-25;6;2162408
2020-05-25;7;2437181
2020-05-25;8;2844538
2020-05-25;9;3525062
2020-05-25;10;3605775
2020-05-25;11;3486341
2020-05-25;12;3440570
2020-05-25;13;3178908
2020-05-25;14;3068700
2020-05-25;15;3192589
2020-05-25;16;3276160
2020-05-25;17;3431511
2020-05-25;18;3599375
2020-05-25;19;3936378
2020-05-25;20;4147877
2020-05-25;21;4227660
2020-05-25;22;4339363
2020-05-25;23;3773565
2020-05-25;24;3160247
2020-05-26;1;2679572
2020-05-26;2;2384359
2020-05-26;3;2250306
2020-05-26;4;2200439
2020-05-26;5;2200687
2020-05-26;6;2232007
2020-05-26;7;2527307
2020-05-26;8;2932679
2020-05-26;9;3586438
2020-05-26;10;3672061
2020-05-26;11;3576938
2020-05-26;12;3536734
2020-05-26;13;3299109
2020-05-26;14;3228499
2020-05-26;15;3379474
2020-05-26;16;3532173
2020-05-26;17;3735872
2020-05-26;18;3839825
2020-05-26;19;4080182
2020-05-26;20;4216219
2020-05-26;21;4235267
2020-05-26;22;4304529
2020-05-26;23;3745602
2020-05-26;24;3141463
2020-05-27;1;2663772
2020-05-27;2;2372182
2020-05-27;3;2237303
2020-05-27;4;2189411
2020-05-27;5;2195478
2020-05-27;6;2238718
2020-05-27;7;2528775
2020-05-27;8;2946368
2020-05-27;9;3611243
2020-05-27;10;3681507
2020-05-27;11;3558085
2020-05-27;12;3521498
2020-05-27;13;3245863
2020-05-27;14;3112536
2020-05-27;15;3224798
2020-05-27;16;3297984
2020-05-27;17;3449446
2020-05-27;18;3630494
2020-05-27;19;3998354
2020-05-27;20;4213142
2020-05-27;21;4249320
2020-05-27;22;4328507
2020-05-27;23;3792981
2020-05-27;24;3171130
2020-05-28;1;2677908
2020-05-28;2;2383185
2020-05-28;3;2245329
2020-05-28;4;2194316
2020-05-28;5;2198022
2020-05-28;6;2248316
2020-05-28;7;2543525
2020-05-28;8;2972070
2020-05-28;9;3692100
2020-05-28;10;3828935
2020-05-28;11;3723612
2020-05-28;12;3632453
2020-05-28;13;3395042
2020-05-28;14;3297856
2020-05-28;15;3412780
2020-05-28;16;3440815
2020-05-28;17;3596282
2020-05-28;18;3776656
2020-05-28;19;4112649
2020-05-28;20;4272266
2020-05-28;21;4291004
2020-05-28;22;4338994
2020-05-28;23;3778975
2020-05-28;24;3183024
2020-05-29;1;2694358
2020-05-29;2;2394285
2020-05-29;3;2258709
2020-05-29;4;2205217
2020-05-29;5;2211243
2020-05-29;6;2278419
2020-05-29;7;2569572
2020-05-29;8;3029938
2020-05-29;9;3809891
2020-05-29;10;3998973
2020-05-29;11;3959085
2020-05-29;12;3903274
2020-05-29;13;3606127
2020-05-29;14;3412784
2020-05-29;15;3454065
2020-05-29;16;3473179
2020-05-29;17;3579193
2020-05-29;18;3708890
2020-05-29;19;4051075
2020-05-29;20;4250344
2020-05-29;21;4264116
2020-05-29;22;4295060
2020-05-29;23;3761012
2020-05-29;24;3191729
2020-05-30;1;2729034
2020-05-30;2;2425688
2020-05-30;3;2264496
2020-05-30;4;2198331
2020-05-30;5;2184899
2020-05-30;6;2210690
2020-05-30;7;2412045
2020-05-30;8;2693650
2020-05-30;9;3069359
2020-05-30;10;3265143
2020-05-30;11;3233134
2020-05-30;12;3192008
2020-05-30;13;3133746
2020-05-30;14;2980732
2020-05-30;15;2981440
2020-05-30;16;2949633
2020-05-30;17;3082712
2020-05-30;18;3360125
2020-05-30;19;3843652
2020-05-30;20;4349825
2020-05-30;21;4311204
2020-05-30;22;4199512
2020-05-30;23;3689704
2020-05-30;24;3182787
2020-06-01;1;2602775
2020-06-01;2;2344520
2020-06-01;3;2204458
2020-06-01;4;2150223
2020-06-01;5;2151555
2020-06-01;6;2234360
2020-06-01;7;2402789
2020-06-01;8;2661736
2020-06-01;9;3216374
2020-06-01;10;3364024
2020-06-01;11;3241504
2020-06-01;12;3184251
2020-06-01;13;3055966
2020-06-01;14;2942085
2020-06-01;15;3033426
2020-06-01;16;3091718
2020-06-01;17;3229997
2020-06-01;18;3456737
2020-06-01;19;3852306
2020-06-01;20;4086986
2020-06-01;21;4149415
2020-06-01;22;4302364
2020-06-01;23;3755976
2020-06-01;24;3201306
2020-06-02;1;2733432
2020-06-02;2;2426417
2020-06-02;3;2269774
2020-06-02;4;2198754
2020-06-02;5;2183830
2020-06-02;6;2217691
2020-06-02;7;2264786
2020-06-02;8;2382220
2020-06-02;9;2571462
2020-06-02;10;2732817
2020-06-02;11;2735347
2020-06-02;12;2740702
2020-06-02;13;2655243
2020-06-02;14;2386300
2020-06-02;15;2360026
2020-06-02;16;2422072
2020-06-02;17;2674698
2020-06-02;18;3071526
2020-06-02;19;3601543
2020-06-02;20;4032708
2020-06-02;21;4084963
2020-06-02;22;4145619
2020-06-02;23;3574800
2020-06-02;24;3050653
2020-06-03;1;2607342
2020-06-03;2;2342419
2020-06-03;3;2224826
2020-06-03;4;2184253
2020-06-03;5;2190796
2020-06-03;6;2277083
2020-06-03;7;2519447
2020-06-03;8;2949995
2020-06-03;9;3632421
2020-06-03;10;3746806
2020-06-03;11;3653004
2020-06-03;12;3633241
2020-06-03;13;3379616
2020-06-03;14;3309231
2020-06-03;15;3492467
2020-06-03;16;3640072
2020-06-03;17;3878141
2020-06-03;18;4095413
2020-06-03;19;4483480
2020-06-03;20;4530745
2020-06-03;21;4448811
2020-06-03;22;4443703
2020-06-03;23;3760854
2020-06-03;24;3173834
2020-06-04;1;2715368
2020-06-04;2;2440812
2020-06-04;3;2310002
2020-06-04;4;2261059
2020-06-04;5;2260660
2020-06-04;6;2421952
2020-06-04;7;2679020
2020-06-04;8;3225561
2020-06-04;9;4211551
2020-06-04;10;4638015
2020-06-04;11;4746804
2020-06-04;12;4810709
2020-06-04;13;4515114
2020-06-04;14;4404654
2020-06-04;15;4498214
2020-06-04;16;4543971
2020-06-04;17;4624193
2020-06-04;18;4641414
2020-06-04;19;4802585
2020-06-04;20;4730230
2020-06-04;21;4550112
2020-06-04;22;4460074
2020-06-04;23;3748971
2020-06-04;24;3162845
2020-06-05;1;2700991
2020-06-05;2;2413884
2020-06-05;3;2280498
2020-06-05;4;2229164
2020-06-05;5;2230347
2020-06-05;6;2356649
2020-06-05;7;2596915
2020-06-05;8;3097659
2020-06-05;9;3863347
2020-06-05;10;3968495
2020-06-05;11;3835842
2020-06-05;12;3762414
2020-06-05;13;3447097
2020-06-05;14;3301692
2020-06-05;15;3438690
2020-06-05;16;3510489
2020-06-05;17;3638486
2020-06-05;18;3741088
2020-06-05;19;4061507
2020-06-05;20;4262624
2020-06-05;21;4254441
2020-06-05;22;4360902
2020-06-05;23;3864291
2020-06-05;24;3302564
2020-06-06;1;2830727
2020-06-06;2;2501583
2020-06-06;3;2335406
2020-06-06;4;2256933
2020-06-06;5;2231083
2020-06-06;6;2265296
2020-06-06;7;2426031
2020-06-06;8;2710832
2020-06-06;9;3069241
2020-06-06;10;3266547
2020-06-06;11;3209862
2020-06-06;12;3149882
2020-06-06;13;3021787
2020-06-06;14;2831363
2020-06-06;15;2860972
2020-06-06;16;2910475
2020-06-06;17;3083964
2020-06-06;18;3393674
2020-06-06;19;3857883
2020-06-06;20;4309826
2020-06-06;21;4207962
2020-06-06;22;4199703
2020-06-06;23;3700636
2020-06-06;24;3222304
2020-06-07;1;2790561
2020-06-07;2;2474427
2020-06-07;3;2297476
2020-06-07;4;2209428
2020-06-07;5;2174037
2020-06-07;6;2223306
2020-06-07;7;2274240
2020-06-07;8;2403885
2020-06-07;9;2659999
2020-06-07;10;3011412
2020-06-07;11;3319162
2020-06-07;12;3614934
2020-06-07;13;3591931
2020-06-07;14;3184543
2020-06-07;15;3113369
2020-06-07;16;3113603
2020-06-07;17;3130963
2020-06-07;18;3348148
2020-06-07;19;3761504
2020-06-07;20;4197702
2020-06-07;21;4183038
2020-06-07;22;4133683
2020-06-07;23;3557200
2020-06-07;24;3059461
2020-06-08;1;2625905
2020-06-08;2;2356948
2020-06-08;3;2231356
2020-06-08;4;2181307
2020-06-08;5;2181667
2020-06-08;6;2313261
2020-06-08;7;2563766
2020-06-08;8;3085347
2020-06-08;9;3943243
2020-06-08;10;4230359
2020-06-08;11;4235341
2020-06-08;12;4203648
2020-06-08;13;3937250
2020-06-08;14;3878572
2020-06-08;15;4063801
2020-06-08;16;4132433
2020-06-08;17;4307867
2020-06-08;18;4370997
2020-06-08;19;4530464
2020-06-08;20;4513118
2020-06-08;21;4430022
2020-06-08;22;4391550
2020-06-08;23;3727400
2020-06-08;24;3142427
2020-06-09;1;2687321
2020-06-09;2;2409350
2020-06-09;3;2271690
2020-06-09;4;2222324
2020-06-09;5;2226712
2020-06-09;6;2357366
2020-06-09;7;2620103
2020-06-09;8;3141532
2020-06-09;9;3943964
2020-06-09;10;4157497
2020-06-09;11;4093441
2020-06-09;12;4049827
2020-06-09;13;3685623
2020-06-09;14;3593445
2020-06-09;15;3779983
2020-06-09;16;3786742
2020-06-09;17;3932246
2020-06-09;18;4062097
2020-06-09;19;4322369
2020-06-09;20;4392399
2020-06-09;21;4308405
2020-06-09;22;4367397
2020-06-09;23;3773285
2020-06-09;24;3177162
2020-06-10;1;2700868
2020-06-10;2;2414520
2020-06-10;3;2275453
2020-06-10;4;2226036
2020-06-10;5;2229237
2020-06-10;6;2325243
2020-06-10;7;2581554
2020-06-10;8;3088751
2020-06-10;9;3867526
2020-06-10;10;4062164
2020-06-10;11;4039243
2020-06-10;12;4080725
2020-06-10;13;3845351
2020-06-10;14;3792866
2020-06-10;15;3971599
2020-06-10;16;4036418
2020-06-10;17;4133966
2020-06-10;18;4232952
2020-06-10;19;4443898
2020-06-10;20;4435082
2020-06-10;21;4337712
2020-06-10;22;4382227
2020-06-10;23;3775778
2020-06-10;24;3173282
2020-06-11;1;2698592
2020-06-11;2;2415105
2020-06-11;3;2278726
2020-06-11;4;2223364
2020-06-11;5;2221872
2020-06-11;6;2353961
2020-06-11;7;2621890
2020-06-11;8;3151281
2020-06-11;9;3988548
2020-06-11;10;4200609
2020-06-11;11;4155581
2020-06-11;12;4182506
2020-06-11;13;3885740
2020-06-11;14;3745351
2020-06-11;15;3866131
2020-06-11;16;3949385
2020-06-11;17;4093406
2020-06-11;18;4149174
2020-06-11;19;4355530
2020-06-11;20;4408630
2020-06-11;21;4346065
2020-06-11;22;4446736
2020-06-11;23;3807578
2020-06-11;24;3203608
2020-06-12;1;2718496
2020-06-12;2;2419664
2020-06-12;3;2283077
2020-06-12;4;2223999
2020-06-12;5;2229075
2020-06-12;6;2321393
2020-06-12;7;2597247
2020-06-12;8;3079829
2020-06-12;9;3797521
2020-06-12;10;3948995
2020-06-12;11;3906219
2020-06-12;12;3874995
2020-06-12;13;3599226
2020-06-12;14;3463967
2020-06-12;15;3544272
2020-06-12;16;3607235
2020-06-12;17;3745824
2020-06-12;18;3899557
2020-06-12;19;4221286
2020-06-12;20;4367150
2020-06-12;21;4329675
2020-06-12;22;4427379
2020-06-12;23;3892232
2020-06-12;24;3318584
2020-06-13;1;2826743
2020-06-13;2;2509195
2020-06-13;3;2346113
2020-06-13;4;2268776
2020-06-13;5;2247402
2020-06-13;6;2293741
2020-06-13;7;2444866
2020-06-13;8;2725517
2020-06-13;9;3100631
2020-06-13;10;3299954
2020-06-13;11;3245735
2020-06-13;12;3201557
2020-06-13;13;3091996
2020-06-13;14;2893990
2020-06-13;15;2922704
2020-06-13;16;2997002
2020-06-13;17;3191222
2020-06-13;18;3578566
2020-06-13;19;4110871
2020-06-13;20;4508935
2020-06-13;21;4333306
2020-06-13;22;4297724
2020-06-13;23;3744596
2020-06-13;24;3245080
2020-06-14;1;2774579
2020-06-14;2;2464054
2020-06-14;3;2290837
2020-06-14;4;2204476
2020-06-14;5;2173261
2020-06-14;6;2223461
2020-06-14;7;2280536
2020-06-14;8;2401204
2020-06-14;9;2631025
2020-06-14;10;2878018
2020-06-14;11;2973119
2020-06-14;12;3060004
2020-06-14;13;3008183
2020-06-14;14;2658370
2020-06-14;15;2561027
2020-06-14;16;2509681
2020-06-14;17;2562666
2020-06-14;18;2821808
2020-06-14;19;3339010
2020-06-14;20;3877217
2020-06-14;21;3968801
2020-06-14;22;4105609
2020-06-14;23;3654851
2020-06-14;24;3140077
2020-06-15;1;2675287
2020-06-15;2;2390028
2020-06-15;3;2257152
2020-06-15;4;2206397
2020-06-15;5;2205844
2020-06-15;6;2292696
2020-06-15;7;2555049
2020-06-15;8;3065423
2020-06-15;9;3859650
2020-06-15;10;4067752
2020-06-15;11;4055995
2020-06-15;12;4046714
2020-06-15;13;3772984
2020-06-15;14;3668426
2020-06-15;15;3826352
2020-06-15;16;3900011
2020-06-15;17;4048109
2020-06-15;18;4189096
2020-06-15;19;4422288
2020-06-15;20;4454784
2020-06-15;21;4388687
2020-06-15;22;4437262
2020-06-15;23;3790116
2020-06-15;24;3198773
2020-06-16;1;2727819
2020-06-16;2;2458085
2020-06-16;3;2324311
2020-06-16;4;2273177
2020-06-16;5;2277227
2020-06-16;6;2405125
2020-06-16;7;2658386
2020-06-16;8;3156769
2020-06-16;9;3922212
2020-06-16;10;4060859
2020-06-16;11;3972348
2020-06-16;12;3959960
2020-06-16;13;3662130
2020-06-16;14;3577584
2020-06-16;15;3770278
2020-06-16;16;3927939
2020-06-16;17;4064871
2020-06-16;18;4166992
2020-06-16;19;4422766
2020-06-16;20;4482822
2020-06-16;21;4408018
2020-06-16;22;4483587
2020-06-16;23;3864046
2020-06-16;24;3270424
2020-06-17;1;2788973
2020-06-17;2;2498873
2020-06-17;3;2358409
2020-06-17;4;2304545
2020-06-17;5;2305015
2020-06-17;6;2464772
2020-06-17;7;2746660
2020-06-17;8;3295523
2020-06-17;9;4136302
2020-06-17;10;4359953
2020-06-17;11;4343428
2020-06-17;12;4314799
2020-06-17;13;3924402
2020-06-17;14;3756000
2020-06-17;15;3913412
2020-06-17;16;3910606
2020-06-17;17;3954203
2020-06-17;18;4046149
2020-06-17;19;4324036
2020-06-17;20;4437253
2020-06-17;21;4367709
2020-06-17;22;4430470
2020-06-17;23;3878723
2020-06-17;24;3289115
2020-06-18;1;2779886
2020-06-18;2;2481963
2020-06-18;3;2338094
2020-06-18;4;2280011
2020-06-18;5;2279215
2020-06-18;6;2346004
2020-06-18;7;2624260
2020-06-18;8;3092156
2020-06-18;9;3769685
2020-06-18;10;3867224
2020-06-18;11;3775639
2020-06-18;12;3766981
2020-06-18;13;3512268
2020-06-18;14;3408838
2020-06-18;15;3564532
2020-06-18;16;3707130
2020-06-18;17;3880716
2020-06-18;18;4097435
2020-06-18;19;4415542
2020-06-18;20;4436577
2020-06-18;21;4341616
2020-06-18;22;4429262
2020-06-18;23;3886631
2020-06-18;24;3279290
2020-06-19;1;2788810
2020-06-19;2;2501730
2020-06-19;3;2350670
2020-06-19;4;2300044
2020-06-19;5;2296674
2020-06-19;6;2362305
2020-06-19;7;2640488
2020-06-19;8;3096531
2020-06-19;9;3779303
2020-06-19;10;3886179
2020-06-19;11;3805237
2020-06-19;12;3807987
2020-06-19;13;3583429
2020-06-19;14;3513563
2020-06-19;15;3632732
2020-06-19;16;3727833
2020-06-19;17;3954962
2020-06-19;18;4145856
2020-06-19;19;4396537
2020-06-19;20;4419906
2020-06-19;21;4324402
2020-06-19;22;4391445
2020-06-19;23;3921862
2020-06-19;24;3373381
2020-06-20;1;2898249
2020-06-20;2;2584702
2020-06-20;3;2409769
2020-06-20;4;2337608
2020-06-20;5;2302891
2020-06-20;6;2339092
2020-06-20;7;2504129
2020-06-20;8;2767780
2020-06-20;9;3096608
2020-06-20;10;3244144
2020-06-20;11;3151955
2020-06-20;12;3060233
2020-06-20;13;2914626
2020-06-20;14;2691204
2020-06-20;15;2668471
2020-06-20;16;2698721
2020-06-20;17;2861014
2020-06-20;18;3179279
2020-06-20;19;3708316
2020-06-20;20;4210878
2020-06-20;21;4172906
2020-06-20;22;4222496
2020-06-20;23;3832150
2020-06-20;24;3376488
2020-06-21;1;2889253
2020-06-21;2;2559361
2020-06-21;3;2365341
2020-06-21;4;2275418
2020-06-21;5;2238210
2020-06-21;6;2245309
2020-06-21;7;2311067
2020-06-21;8;2428393
2020-06-21;9;2622233
2020-06-21;10;2802305
2020-06-21;11;2846432
2020-06-21;12;2878922
2020-06-21;13;2776883
2020-06-21;14;2509039
2020-06-21;15;2448559
2020-06-21;16;2426723
2020-06-21;17;2524374
2020-06-21;18;2815778
2020-06-21;19;3340397
2020-06-21;20;3912475
2020-06-21;21;4033075
2020-06-21;22;4210193
2020-06-21;23;3807602
2020-06-21;24;3289760
2020-06-22;1;2794792
2020-06-22;2;2489399
2020-06-22;3;2344981
2020-06-22;4;2281323
2020-06-22;5;2279415
2020-06-22;6;2341277
2020-06-22;7;2617695
2020-06-22;8;3071918
2020-06-22;9;3773792
2020-06-22;10;3888114
2020-06-22;11;3804915
2020-06-22;12;3782372
2020-06-22;13;3532194
2020-06-22;14;3460074
2020-06-22;15;3615807
2020-06-22;16;3721389
2020-06-22;17;3899606
2020-06-22;18;4066210
2020-06-22;19;4376661
2020-06-22;20;4530935
2020-06-22;21;4543495
2020-06-22;22;4701621
2020-06-22;23;4199495
2020-06-22;24;3564386
2020-06-23;1;3024059
2020-06-23;2;2705486
2020-06-23;3;2556155
2020-06-23;4;2485508
2020-06-23;5;2476105
2020-06-23;6;2556717
2020-06-23;7;2815353
2020-06-23;8;3285969
2020-06-23;9;4003914
2020-06-23;10;4141916
2020-06-23;11;4094694
2020-06-23;12;4084941
2020-06-23;13;3810745
2020-06-23;14;3732265
2020-06-23;15;3902763
2020-06-23;16;4034282
2020-06-23;17;4246862
2020-06-23;18;4426879
2020-06-23;19;4729562
2020-06-23;20;4837976
2020-06-23;21;4805914
2020-06-23;22;4953302
2020-06-23;23;4467753
2020-06-23;24;3800987
2020-06-24;1;3227965
2020-06-24;2;2879512
2020-06-24;3;2710566
2020-06-24;4;2630361
2020-06-24;5;2608656
2020-06-24;6;2674067
2020-06-24;7;2927429
2020-06-24;8;3395908
2020-06-24;9;4107965
2020-06-24;10;4261638
2020-06-24;11;4232097
2020-06-24;12;4221765
2020-06-24;13;3934879
